Year,Party,State,Seats_Won,Vote_Share,Voter_Turnout,Total_Seats_National,National_Vote_Share,Party_Full
1996,JD,Odisha,2,6.59,59.95,46,8.1,Janata Dal
1996,JD,Telangana,1,7.76,59.39,46,8.1,Janata Dal
1996,JD,Kerala,2,5.48,61.15,46,8.1,Janata Dal
1996,JD,Jharkhand,1,7.76,53.12,46,8.1,Janata Dal
1996,JD,Assam,1,8.12,53.46,46,8.1,Janata Dal
1996,JD,Punjab,1,10.66,53.95,46,8.1,Janata Dal
1996,JD,Chhattisgarh,1,7.56,59.45,46,8.1,Janata Dal
1996,JD,Haryana,0,6.06,54.5,46,8.1,Janata Dal
1996,JD,Uttarakhand,0,6.21,59.54,46,8.1,Janata Dal
1996,JD,Delhi,0,9.98,59.75,46,8.1,Janata Dal
1996,CPM,Uttar Pradesh,3,4.84,56.0,32,6.1,Communist Party of India (Marxist)
1996,CPM,Maharashtra,2,6.19,58.26,32,6.1,Communist Party of India (Marxist)
1996,CPM,West Bengal,2,5.22,61.19,32,6.1,Communist Party of India (Marxist)
1996,CPM,Bihar,3,4.95,62.04,32,6.1,Communist Party of India (Marxist)
1996,CPM,Tamil Nadu,4,5.06,56.44,32,6.1,Communist Party of India (Marxist)
1996,CPM,Madhya Pradesh,1,8.75,61.66,32,6.1,Communist Party of India (Marxist)
1996,CPM,Rajasthan,0,5.46,58.43,32,6.1,Communist Party of India (Marxist)
1996,CPM,Karnataka,1,4.26,61.49,32,6.1,Communist Party of India (Marxist)
1996,CPM,Andhra Pradesh,2,8.13,61.49,32,6.1,Communist Party of India (Marxist)
1996,CPM,Gujarat,2,5.74,59.01,32,6.1,Communist Party of India (Marxist)
1996,CPM,Odisha,0,7.14,54.69,32,6.1,Communist Party of India (Marxist)
1996,CPM,Telangana,1,4.48,54.08,32,6.1,Communist Party of India (Marxist)
1996,CPM,Kerala,0,3.11,60.09,32,6.1,Communist Party of India (Marxist)
1996,CPM,Jharkhand,1,6.19,54.51,32,6.1,Communist Party of India (Marxist)
1996,CPM,Assam,0,3.21,54.56,32,6.1,Communist Party of India (Marxist)
1996,CPM,Punjab,1,4.55,56.44,32,6.1,Communist Party of India (Marxist)
1996,CPM,Chhattisgarh,0,4.43,58.09,32,6.1,Communist Party of India (Marxist)
1996,CPM,Haryana,0,4.57,53.48,32,6.1,Communist Party of India (Marxist)
1996,CPM,Uttarakhand,0,4.51,55.1,32,6.1,Communist Party of India (Marxist)
1996,CPM,Delhi,0,6.8,58.47,32,6.1,Communist Party of India (Marxist)
1996,SP,Uttar Pradesh,2,4.77,58.31,17,5.2,Samajwadi Party
1996,SP,Maharashtra,2,6.41,54.62,17,5.2,Samajwadi Party
1996,SP,West Bengal,1,4.67,61.61,17,5.2,Samajwadi Party
1996,SP,Bihar,1,5.4,54.05,17,5.2,Samajwadi Party
1996,SP,Tamil Nadu,1,2.9,56.27,17,5.2,Samajwadi Party
1996,SP,Madhya Pradesh,0,6.35,54.96,17,5.2,Samajwadi Party
1996,SP,Rajasthan,0,7.57,54.94,17,5.2,Samajwadi Party
1996,SP,Karnataka,1,4.72,53.08,17,5.2,Samajwadi Party
1996,SP,Andhra Pradesh,1,2.61,57.64,17,5.2,Samajwadi Party
1996,SP,Gujarat,1,5.97,59.79,17,5.2,Samajwadi Party
1996,SP,Odisha,0,2.26,60.13,17,5.2,Samajwadi Party
1996,SP,Telangana,0,7.22,61.11,17,5.2,Samajwadi Party
1996,SP,Kerala,1,5.11,56.24,17,5.2,Samajwadi Party
1996,SP,Jharkhand,0,4.91,54.73,17,5.2,Samajwadi Party
1996,SP,Assam,0,7.5,57.56,17,5.2,Samajwadi Party
1996,SP,Punjab,0,4.53,60.94,17,5.2,Samajwadi Party
1996,SP,Chhattisgarh,0,3.42,53.57,17,5.2,Samajwadi Party
1996,SP,Haryana,0,4.54,58.32,17,5.2,Samajwadi Party
1996,SP,Uttarakhand,0,2.6,59.38,17,5.2,Samajwadi Party
1996,SP,Delhi,0,4.45,60.94,17,5.2,Samajwadi Party
1996,TDP,Uttar Pradesh,2,5.98,58.49,16,3.0,Telugu Desam Party
1996,TDP,Maharashtra,1,1.32,56.41,16,3.0,Telugu Desam Party
1996,TDP,West Bengal,1,0.41,56.6,16,3.0,Telugu Desam Party
1996,TDP,Bihar,1,4.34,59.47,16,3.0,Telugu Desam Party
1996,TDP,Tamil Nadu,1,0.05,55.08,16,3.0,Telugu Desam Party
1996,TDP,Madhya Pradesh,1,2.9,52.95,16,3.0,Telugu Desam Party
1996,TDP,Rajasthan,1,4.64,58.38,16,3.0,Telugu Desam Party
1996,TDP,Karnataka,0,4.6,58.74,16,3.0,Telugu Desam Party
1996,TDP,Andhra Pradesh,1,4.51,60.93,16,3.0,Telugu Desam Party
1996,TDP,Gujarat,0,0.84,59.61,16,3.0,Telugu Desam Party
1996,TDP,Odisha,0,4.45,54.6,16,3.0,Telugu Desam Party
1996,TDP,Telangana,0,5.34,60.4,16,3.0,Telugu Desam Party
1996,TDP,Kerala,0,4.55,58.87,16,3.0,Telugu Desam Party
1996,TDP,Jharkhand,0,5.33,58.69,16,3.0,Telugu Desam Party
1996,TDP,Assam,0,0.94,57.64,16,3.0,Telugu Desam Party
1996,TDP,Punjab,0,1.63,54.92,16,3.0,Telugu Desam Party
1996,TDP,Chhattisgarh,0,1.45,55.05,16,3.0,Telugu Desam Party
1996,TDP,Haryana,0,5.45,57.97,16,3.0,Telugu Desam Party
1996,TDP,Uttarakhand,0,0.46,59.86,16,3.0,Telugu Desam Party
1996,TDP,Delhi,0,4.93,59.5,16,3.0,Telugu Desam Party
1996,Others,Uttar Pradesh,29,27.13,59.82,130,28.5,Other Parties
1996,Others,Maharashtra,9,31.13,59.26,130,28.5,Other Parties
1996,Others,West Bengal,9,27.12,54.81,130,28.5,Other Parties
1996,Others,Bihar,13,26.81,58.85,130,28.5,Other Parties
1996,Others,Tamil Nadu,7,29.47,61.05,130,28.5,Other Parties
1996,Others,Madhya Pradesh,10,30.07,54.78,130,28.5,Other Parties
1996,Others,Rajasthan,3,29.69,56.58,130,28.5,Other Parties
1996,Others,Karnataka,7,25.69,55.5,130,28.5,Other Parties
1996,Others,Andhra Pradesh,3,30.78,55.33,130,28.5,Other Parties
1996,Others,Gujarat,7,25.73,59.57,130,28.5,Other Parties
1996,Others,Odisha,4,30.89,61.78,130,28.5,Other Parties
1996,Others,Telangana,3,30.91,62.86,130,28.5,Other Parties
1996,Others,Kerala,7,30.57,55.39,130,28.5,Other Parties
1996,Others,Jharkhand,4,25.9,53.85,130,28.5,Other Parties
1996,Others,Assam,6,27.46,60.38,130,28.5,Other Parties
1996,Others,Punjab,4,30.65,62.88,130,28.5,Other Parties
1996,Others,Chhattisgarh,2,25.74,57.01,130,28.5,Other Parties
1996,Others,Haryana,1,25.63,56.5,130,28.5,Other Parties
1996,Others,Uttarakhand,1,28.9,56.03,130,28.5,Other Parties
1996,Others,Delhi,2,26.89,53.04,130,28.5,Other Parties
1998,BJP,Uttar Pradesh,40,26.34,64.52,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Maharashtra,8,27.62,63.1,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,West Bengal,17,26.35,65.54,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Bihar,16,26.09,66.81,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Tamil Nadu,19,25.25,63.97,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Madhya Pradesh,9,23.97,62.87,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Rajasthan,14,28.17,60.32,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Karnataka,11,23.87,66.86,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Andhra Pradesh,14,26.5,64.94,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Gujarat,12,26.16,57.43,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Odisha,7,26.65,63.68,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Telangana,5,28.25,58.57,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Kerala,7,26.75,63.87,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Jharkhand,6,24.25,58.46,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Assam,6,26.2,58.69,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Punjab,6,25.33,63.58,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Chhattisgarh,5,23.62,57.09,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Haryana,5,26.26,63.9,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Uttarakhand,2,27.42,66.51,182,25.6,Bharatiya Janata Party (BJP)
1998,BJP,Delhi,2,25.53,60.92,182,25.6,Bharatiya Janata Party (BJP)
1998,INC,Uttar Pradesh,14,26.24,59.67,141,25.8,Indian National Congress (INC)
1998,INC,Maharashtra,21,26.3,62.83,141,25.8,Indian National Congress (INC)
1998,INC,West Bengal,10,23.11,57.22,141,25.8,Indian National Congress (INC)
1998,INC,Bihar,10,23.31,62.97,141,25.8,Indian National Congress (INC)
1998,INC,Tamil Nadu,16,28.1,63.49,141,25.8,Indian National Congress (INC)
1998,INC,Madhya Pradesh,5,27.98,65.76,141,25.8,Indian National Congress (INC)
1998,INC,Rajasthan,4,27.22,59.77,141,25.8,Indian National Congress (INC)
1998,INC,Karnataka,11,28.78,57.2,141,25.8,Indian National Congress (INC)
1998,INC,Andhra Pradesh,10,26.54,66.63,141,25.8,Indian National Congress (INC)
1998,INC,Gujarat,7,27.88,57.52,141,25.8,Indian National Congress (INC)
1998,INC,Odisha,5,23.2,66.65,141,25.8,Indian National Congress (INC)
1998,INC,Telangana,6,27.92,66.28,141,25.8,Indian National Congress (INC)
1998,INC,Kerala,3,25.11,57.61,141,25.8,Indian National Congress (INC)
1998,INC,Jharkhand,2,24.18,61.59,141,25.8,Indian National Congress (INC)
1998,INC,Assam,3,23.41,58.57,141,25.8,Indian National Congress (INC)
1998,INC,Punjab,2,28.64,64.49,141,25.8,Indian National Congress (INC)
1998,INC,Chhattisgarh,5,25.44,59.68,141,25.8,Indian National Congress (INC)
1998,INC,Haryana,4,24.76,59.89,141,25.8,Indian National Congress (INC)
1998,INC,Uttarakhand,1,23.58,59.46,141,25.8,Indian National Congress (INC)
1998,INC,Delhi,1,26.84,57.53,141,25.8,Indian National Congress (INC)
1998,CPM,Uttar Pradesh,3,7.05,58.37,32,5.2,Communist Party of India (Marxist)
1998,CPM,Maharashtra,2,7.39,58.45,32,5.2,Communist Party of India (Marxist)
1998,CPM,West Bengal,1,5.11,59.92,32,5.2,Communist Party of India (Marxist)
1998,CPM,Bihar,2,7.02,58.27,32,5.2,Communist Party of India (Marxist)
1998,CPM,Tamil Nadu,2,5.23,58.34,32,5.2,Communist Party of India (Marxist)
1998,CPM,Madhya Pradesh,2,3.84,61.78,32,5.2,Communist Party of India (Marxist)
1998,CPM,Rajasthan,0,4.96,59.96,32,5.2,Communist Party of India (Marxist)
1998,CPM,Karnataka,2,2.54,61.09,32,5.2,Communist Party of India (Marxist)
1998,CPM,Andhra Pradesh,1,6.55,62.64,32,5.2,Communist Party of India (Marxist)
1998,CPM,Gujarat,2,6.86,65.52,32,5.2,Communist Party of India (Marxist)
1998,CPM,Odisha,1,5.43,65.3,32,5.2,Communist Party of India (Marxist)
1998,CPM,Telangana,1,7.54,60.61,32,5.2,Communist Party of India (Marxist)
1998,CPM,Kerala,0,5.14,64.32,32,5.2,Communist Party of India (Marxist)
1998,CPM,Jharkhand,0,5.1,65.28,32,5.2,Communist Party of India (Marxist)
1998,CPM,Assam,0,7.36,60.97,32,5.2,Communist Party of India (Marxist)
1998,CPM,Punjab,0,4.92,64.52,32,5.2,Communist Party of India (Marxist)
1998,CPM,Chhattisgarh,0,3.38,66.41,32,5.2,Communist Party of India (Marxist)
1998,CPM,Haryana,0,5.61,62.69,32,5.2,Communist Party of India (Marxist)
1998,CPM,Uttarakhand,0,6.07,59.2,32,5.2,Communist Party of India (Marxist)
1998,CPM,Delhi,0,4.43,63.52,32,5.2,Communist Party of India (Marxist)
1998,SP,Uttar Pradesh,2,5.33,58.75,20,4.9,Samajwadi Party
1998,SP,Maharashtra,1,3.21,58.73,20,4.9,Samajwadi Party
1998,SP,West Bengal,2,3.61,66.17,20,4.9,Samajwadi Party
1998,SP,Bihar,2,5.33,58.33,20,4.9,Samajwadi Party
1998,SP,Tamil Nadu,1,6.69,60.57,20,4.9,Samajwadi Party
1998,SP,Madhya Pradesh,0,5.24,65.35,20,4.9,Samajwadi Party
1998,SP,Rajasthan,1,2.95,63.63,20,4.9,Samajwadi Party
1998,SP,Karnataka,0,3.21,65.64,20,4.9,Samajwadi Party
1998,SP,Andhra Pradesh,0,3.48,56.91,20,4.9,Samajwadi Party
1998,SP,Gujarat,1,6.66,63.17,20,4.9,Samajwadi Party
1998,SP,Odisha,1,2.81,61.48,20,4.9,Samajwadi Party
1998,SP,Telangana,0,2.46,61.76,20,4.9,Samajwadi Party
1998,SP,Kerala,1,2.14,59.81,20,4.9,Samajwadi Party
1998,SP,Jharkhand,0,3.33,65.98,20,4.9,Samajwadi Party
1998,SP,Assam,0,4.7,64.51,20,4.9,Samajwadi Party
1998,SP,Punjab,0,4.82,61.2,20,4.9,Samajwadi Party
1998,SP,Chhattisgarh,0,7.9,64.59,20,4.9,Samajwadi Party
1998,SP,Haryana,0,6.87,58.61,20,4.9,Samajwadi Party
1998,SP,Uttarakhand,0,3.13,60.3,20,4.9,Samajwadi Party
1998,SP,Delhi,0,5.59,66.01,20,4.9,Samajwadi Party
1998,RJD,Uttar Pradesh,2,3.51,57.4,17,3.5,Rashtriya Janata Dal
1998,RJD,Maharashtra,0,3.81,61.28,17,3.5,Rashtriya Janata Dal
1998,RJD,West Bengal,2,1.46,57.15,17,3.5,Rashtriya Janata Dal
1998,RJD,Bihar,1,1.92,57.4,17,3.5,Rashtriya Janata Dal
1998,RJD,Tamil Nadu,1,1.17,62.98,17,3.5,Rashtriya Janata Dal
1998,RJD,Madhya Pradesh,0,1.54,60.7,17,3.5,Rashtriya Janata Dal
1998,RJD,Rajasthan,1,2.85,64.41,17,3.5,Rashtriya Janata Dal
1998,RJD,Karnataka,0,5.14,59.27,17,3.5,Rashtriya Janata Dal
1998,RJD,Andhra Pradesh,1,3.89,66.19,17,3.5,Rashtriya Janata Dal
1998,RJD,Gujarat,0,0.9,57.09,17,3.5,Rashtriya Janata Dal
1998,RJD,Odisha,1,3.65,64.65,17,3.5,Rashtriya Janata Dal
1998,RJD,Telangana,0,2.57,57.2,17,3.5,Rashtriya Janata Dal
1998,RJD,Kerala,1,4.51,66.23,17,3.5,Rashtriya Janata Dal
1998,RJD,Jharkhand,0,4.17,63.68,17,3.5,Rashtriya Janata Dal
1998,RJD,Assam,0,5.59,66.37,17,3.5,Rashtriya Janata Dal
1998,RJD,Punjab,0,4.93,59.67,17,3.5,Rashtriya Janata Dal
1998,RJD,Chhattisgarh,0,6.28,57.0,17,3.5,Rashtriya Janata Dal
1998,RJD,Haryana,0,4.74,63.13,17,3.5,Rashtriya Janata Dal
1998,RJD,Uttarakhand,0,2.37,60.3,17,3.5,Rashtriya Janata Dal
1998,RJD,Delhi,0,3.16,59.51,17,3.5,Rashtriya Janata Dal
1998,TDP,Uttar Pradesh,1,4.81,66.25,12,2.8,Telugu Desam Party
1998,TDP,Maharashtra,0,2.04,66.19,12,2.8,Telugu Desam Party
1998,TDP,West Bengal,0,0.35,58.53,12,2.8,Telugu Desam Party
1998,TDP,Bihar,1,0.7,66.58,12,2.8,Telugu Desam Party
1998,TDP,Tamil Nadu,0,2.81,59.37,12,2.8,Telugu Desam Party
1998,TDP,Madhya Pradesh,0,3.77,64.41,12,2.8,Telugu Desam Party
1998,TDP,Rajasthan,0,3.27,65.94,12,2.8,Telugu Desam Party
1998,TDP,Karnataka,0,4.34,57.46,12,2.8,Telugu Desam Party
1998,TDP,Andhra Pradesh,0,1.07,63.54,12,2.8,Telugu Desam Party
1998,TDP,Gujarat,0,2.21,65.75,12,2.8,Telugu Desam Party
1998,TDP,Odisha,0,5.26,60.04,12,2.8,Telugu Desam Party
1998,TDP,Telangana,0,1.43,58.81,12,2.8,Telugu Desam Party
1998,TDP,Kerala,0,1.85,61.2,12,2.8,Telugu Desam Party
1998,TDP,Jharkhand,0,0.52,64.25,12,2.8,Telugu Desam Party
1998,TDP,Assam,0,1.53,61.83,12,2.8,Telugu Desam Party
1998,TDP,Punjab,0,3.38,61.24,12,2.8,Telugu Desam Party
1998,TDP,Chhattisgarh,0,0.5,62.37,12,2.8,Telugu Desam Party
1998,TDP,Haryana,0,1.86,64.23,12,2.8,Telugu Desam Party
1998,TDP,Uttarakhand,0,5.39,65.11,12,2.8,Telugu Desam Party
1998,TDP,Delhi,0,3.74,65.88,12,2.8,Telugu Desam Party
1998,Others,Uttar Pradesh,20,31.16,57.01,138,32.2,Other Parties
1998,Others,Maharashtra,19,34.01,57.94,138,32.2,Other Parties
1998,Others,West Bengal,13,31.98,58.09,138,32.2,Other Parties
1998,Others,Bihar,18,30.49,57.57,138,32.2,Other Parties
1998,Others,Tamil Nadu,12,33.63,57.22,138,32.2,Other Parties
1998,Others,Madhya Pradesh,10,32.39,57.93,138,32.2,Other Parties
1998,Others,Rajasthan,4,32.61,59.86,138,32.2,Other Parties
1998,Others,Karnataka,12,34.11,66.74,138,32.2,Other Parties
1998,Others,Andhra Pradesh,5,35.02,61.21,138,32.2,Other Parties
1998,Others,Gujarat,6,29.5,57.43,138,32.2,Other Parties
1998,Others,Odisha,7,31.95,59.17,138,32.2,Other Parties
1998,Others,Telangana,5,30.72,62.68,138,32.2,Other Parties
1998,Others,Kerala,4,34.14,65.11,138,32.2,Other Parties
1998,Others,Jharkhand,3,31.3,60.53,138,32.2,Other Parties
1998,Others,Assam,5,31.17,58.99,138,32.2,Other Parties
1998,Others,Punjab,2,32.0,61.72,138,32.2,Other Parties
1998,Others,Chhattisgarh,4,30.53,60.71,138,32.2,Other Parties
1998,Others,Haryana,3,34.14,60.75,138,32.2,Other Parties
1998,Others,Uttarakhand,1,31.02,66.23,138,32.2,Other Parties
1998,Others,Delhi,1,34.8,63.74,138,32.2,Other Parties
1999,BJP,Uttar Pradesh,31,21.0,59.66,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Maharashtra,16,21.77,61.46,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,West Bengal,24,24.17,62.05,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Bihar,7,23.31,56.06,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Tamil Nadu,16,26.43,61.52,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Madhya Pradesh,5,22.93,60.41,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Rajasthan,8,25.8,63.05,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Karnataka,12,23.04,57.45,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Andhra Pradesh,5,22.93,59.03,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Gujarat,12,24.75,55.6,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Odisha,7,21.89,56.47,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Telangana,8,21.05,59.09,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Kerala,4,26.08,60.47,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Jharkhand,3,23.81,62.21,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Assam,8,22.12,63.76,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Punjab,7,26.3,61.25,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Chhattisgarh,4,23.22,62.42,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Haryana,3,24.86,59.18,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Uttarakhand,2,25.75,56.36,182,23.8,Bharatiya Janata Party (BJP)
1999,BJP,Delhi,3,24.04,63.35,182,23.8,Bharatiya Janata Party (BJP)
1999,INC,Uttar Pradesh,17,27.57,64.05,114,28.3,Indian National Congress (INC)
1999,INC,Maharashtra,8,30.37,59.74,114,28.3,Indian National Congress (INC)
1999,INC,West Bengal,10,27.15,60.63,114,28.3,Indian National Congress (INC)
1999,INC,Bihar,7,25.54,57.62,114,28.3,Indian National Congress (INC)
1999,INC,Tamil Nadu,4,31.17,64.56,114,28.3,Indian National Congress (INC)
1999,INC,Madhya Pradesh,6,29.67,58.36,114,28.3,Indian National Congress (INC)
1999,INC,Rajasthan,7,30.13,64.37,114,28.3,Indian National Congress (INC)
1999,INC,Karnataka,5,30.0,57.56,114,28.3,Indian National Congress (INC)
1999,INC,Andhra Pradesh,9,25.45,60.94,114,28.3,Indian National Congress (INC)
1999,INC,Gujarat,7,29.43,56.1,114,28.3,Indian National Congress (INC)
1999,INC,Odisha,7,26.39,61.13,114,28.3,Indian National Congress (INC)
1999,INC,Telangana,2,27.14,60.36,114,28.3,Indian National Congress (INC)
1999,INC,Kerala,4,26.26,56.61,114,28.3,Indian National Congress (INC)
1999,INC,Jharkhand,3,29.84,63.88,114,28.3,Indian National Congress (INC)
1999,INC,Assam,1,27.66,55.9,114,28.3,Indian National Congress (INC)
1999,INC,Punjab,1,29.27,60.92,114,28.3,Indian National Congress (INC)
1999,INC,Chhattisgarh,1,26.7,55.14,114,28.3,Indian National Congress (INC)
1999,INC,Haryana,3,31.15,56.25,114,28.3,Indian National Congress (INC)
1999,INC,Uttarakhand,0,30.51,64.16,114,28.3,Indian National Congress (INC)
1999,INC,Delhi,1,25.6,55.29,114,28.3,Indian National Congress (INC)
1999,CPM,Uttar Pradesh,6,4.76,55.19,33,5.4,Communist Party of India (Marxist)
1999,CPM,Maharashtra,3,2.47,62.77,33,5.4,Communist Party of India (Marxist)
1999,CPM,West Bengal,2,2.64,60.78,33,5.4,Communist Party of India (Marxist)
1999,CPM,Bihar,2,8.24,60.34,33,5.4,Communist Party of India (Marxist)
1999,CPM,Tamil Nadu,2,6.66,57.61,33,5.4,Communist Party of India (Marxist)
1999,CPM,Madhya Pradesh,2,4.65,60.4,33,5.4,Communist Party of India (Marxist)
1999,CPM,Rajasthan,0,4.96,63.22,33,5.4,Communist Party of India (Marxist)
1999,CPM,Karnataka,2,3.75,57.16,33,5.4,Communist Party of India (Marxist)
1999,CPM,Andhra Pradesh,2,7.98,55.85,33,5.4,Communist Party of India (Marxist)
1999,CPM,Gujarat,1,4.42,63.61,33,5.4,Communist Party of India (Marxist)
1999,CPM,Odisha,0,3.67,62.42,33,5.4,Communist Party of India (Marxist)
1999,CPM,Telangana,0,5.36,59.32,33,5.4,Communist Party of India (Marxist)
1999,CPM,Kerala,1,4.77,60.2,33,5.4,Communist Party of India (Marxist)
1999,CPM,Jharkhand,0,5.83,62.95,33,5.4,Communist Party of India (Marxist)
1999,CPM,Assam,1,3.32,56.39,33,5.4,Communist Party of India (Marxist)
1999,CPM,Punjab,0,4.57,58.98,33,5.4,Communist Party of India (Marxist)
1999,CPM,Chhattisgarh,0,2.74,55.25,33,5.4,Communist Party of India (Marxist)
1999,CPM,Haryana,0,6.58,56.83,33,5.4,Communist Party of India (Marxist)
1999,CPM,Uttarakhand,0,3.96,63.76,33,5.4,Communist Party of India (Marxist)
1999,CPM,Delhi,0,4.18,57.2,33,5.4,Communist Party of India (Marxist)
1999,SP,Uttar Pradesh,3,3.04,61.62,26,4.6,Samajwadi Party
1999,SP,Maharashtra,3,5.64,63.14,26,4.6,Samajwadi Party
1999,SP,West Bengal,2,2.54,62.28,26,4.6,Samajwadi Party
1999,SP,Bihar,1,5.63,57.61,26,4.6,Samajwadi Party
1999,SP,Tamil Nadu,1,7.56,56.46,26,4.6,Samajwadi Party
1999,SP,Madhya Pradesh,2,7.46,62.84,26,4.6,Samajwadi Party
1999,SP,Rajasthan,1,5.07,63.56,26,4.6,Samajwadi Party
1999,SP,Karnataka,1,4.41,61.09,26,4.6,Samajwadi Party
1999,SP,Andhra Pradesh,1,4.16,58.2,26,4.6,Samajwadi Party
1999,SP,Gujarat,1,6.7,56.92,26,4.6,Samajwadi Party
1999,SP,Odisha,1,5.73,63.13,26,4.6,Samajwadi Party
1999,SP,Telangana,0,6.28,55.06,26,4.6,Samajwadi Party
1999,SP,Kerala,1,1.84,63.8,26,4.6,Samajwadi Party
1999,SP,Jharkhand,1,3.36,57.0,26,4.6,Samajwadi Party
1999,SP,Assam,1,3.12,63.56,26,4.6,Samajwadi Party
1999,SP,Punjab,0,2.36,64.69,26,4.6,Samajwadi Party
1999,SP,Chhattisgarh,0,6.68,58.14,26,4.6,Samajwadi Party
1999,SP,Haryana,0,5.17,60.93,26,4.6,Samajwadi Party
1999,SP,Uttarakhand,0,5.05,59.19,26,4.6,Samajwadi Party
1999,SP,Delhi,0,6.21,57.16,26,4.6,Samajwadi Party
1999,DMK,Uttar Pradesh,2,0.3,61.15,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Maharashtra,1,0.21,55.5,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,West Bengal,0,2.54,63.39,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Bihar,0,3.3,58.31,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Tamil Nadu,0,4.47,58.22,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Madhya Pradesh,0,-1.02,55.72,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Rajasthan,0,-0.93,61.21,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Karnataka,0,2.19,56.65,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Andhra Pradesh,0,2.88,64.55,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Gujarat,0,4.24,60.67,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Odisha,0,1.9,55.59,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Telangana,0,2.51,58.31,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Kerala,0,1.34,56.33,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Jharkhand,0,0.66,60.15,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Assam,0,4.3,62.82,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Punjab,0,2.98,64.36,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Chhattisgarh,0,-1.09,57.62,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Haryana,0,2.87,61.24,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Uttarakhand,0,-1.0,62.19,12,1.9,Dravida Munnetra Kazhagam
1999,DMK,Delhi,0,2.89,60.47,12,1.9,Dravida Munnetra Kazhagam
1999,TDP,Uttar Pradesh,4,1.31,55.84,29,3.5,Telugu Desam Party
1999,TDP,Maharashtra,4,6.01,61.4,29,3.5,Telugu Desam Party
1999,TDP,West Bengal,1,2.91,62.19,29,3.5,Telugu Desam Party
1999,TDP,Bihar,3,1.21,54.9,29,3.5,Telugu Desam Party
1999,TDP,Tamil Nadu,2,2.64,57.44,29,3.5,Telugu Desam Party
1999,TDP,Madhya Pradesh,0,3.74,63.41,29,3.5,Telugu Desam Party
1999,TDP,Rajasthan,2,3.89,60.04,29,3.5,Telugu Desam Party
1999,TDP,Karnataka,0,3.79,58.7,29,3.5,Telugu Desam Party
1999,TDP,Andhra Pradesh,1,2.83,57.3,29,3.5,Telugu Desam Party
1999,TDP,Gujarat,0,2.39,55.87,29,3.5,Telugu Desam Party
1999,TDP,Odisha,0,6.42,59.34,29,3.5,Telugu Desam Party
